time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,temp,pressure,humidity,year,month,day,weather_main,wastage
2018-May-09,8984,17788,0,191178,137149,6942,0,0,0,0,643,18339,50437,0,167025,376,2538,31494,7410,0,79052,38861,0,79499,750278,743121,74.62166667,61.81333333,290.3638817,1011.769466,76.80610687,2018,May,129,clouds,458036.8
2018-May-10,7665,13812,0,152616,119814,7401,0,0,0,0,4972,14352,40711,0,166348,1412,2533,44543,7775,0,80199,44436,0,84745,692638,687702,71.09625,61.26083333,290.0857447,1015.708674,70.60392799,2018,May,130,clouds,476302.9792
2018-May-11,7512,10550,0,162910,115961,7024,0,0,0,0,12593,24845,44331,0,143800,1433,2106,8725,7621,0,193310,13505,0,201976,721611,721068,61.72416667,64.80833333,290.13925,1016.991667,68.60833333,2018,May,131,clear,493904.3083
2018-May-12,8503,0,0,207823,106805,7112,0,0,0,0,6521,31270,60079,0,139707,1374,2357,23562,6834,0,123476,23384,0,110865,728530,727194,61.27166667,49.50333333,289.4323555,1015.593931,69.66618497,2018,May,132,clouds,338305.78
2018-May-13,5791,0,0,92630,35911,4588,0,0,0,0,46935,37079,52391,0,127120,1300,2163,57300,3933,0,174471,52409,0,178706,561943,559676,35.72083333,44.59166667,286.63725,1019.116667,55.84166667,2018,May,133,clear,175379.025
2018-May-14,5459,0,0,104194,44829,7097,0,0,0,0,6281,38471,59596,0,137517,1348,2424,51970,4274,0,154471,48981,0,153053,665244,665796,51.93833333,59.57083333,287.9705833,1018.375,59.3,2018,May,134,clouds,254605.7417
2018-May-15,6524,0,0,106650,43858,7443,0,0,0,0,4408,36653,57548,0,143380,1472,2448,62824,4345,0,172998,59683,0,169506,667659,672262,49.46958333,57.54875,289.3830833,1017.85,55.66666667,2018,May,135,clear,250049.3188
2018-May-16,6474,0,0,98105,45861,7559,0,0,0,0,5848,36605,63472,0,143626,1472,2396,65538,4329,0,166865,59820,0,162762,681757,685708,51.7875,58.91625,289.9320418,1016.28135,61.83762058,2018,May,136,clear,255048.4462
2018-May-17,6997,0,0,96465,56985,6910,0,0,0,0,3278,36674,71733,0,143915,1424,2464,59072,4487,0,127945,55981,0,128330,677298,680609,54.54791667,61.21416667,290.9455833,1015.575,58.94166667,2018,May,137,clouds,274667.9658
2018-May-18,7021,0,0,116469,62885,6946,0,0,0,0,1400,36090,96118,0,132754,1365,2582,37925,4497,0,96794,43568,0,108556,677557,675715,57.83125,64.325,291.0969099,1016.486025,69.28881988,2018,May,138,clouds,289269.525
2018-May-19,7244,63,0,127704,47862,5627,0,0,0,0,5550,36203,66362,0,121491,1352,2501,43912,4814,0,80272,45311,0,82689,602844,602733,60.365,66.26541667,291.2388589,1016.581081,69.10660661,2018,May,139,clouds,319001.7158
2018-May-20,7294,3646,0,135218,64846,5151,0,0,0,0,10617,35824,64186,0,121405,1372,2289,30748,4602,0,51864,32751,0,63538,557540,555917,59.105,65.65875,290.8022205,1014.675466,68.60403727,2018,May,140,clouds,302161.5675
2018-May-21,7253,5315,0,174670,91484,7044,0,0,0,0,4396,36778,90444,0,121345,1376,2358,36931,4452,0,29643,36043,0,28661,659117,652885,63.13625,69.53125,290.9178457,1012.073955,72.12861736,2018,May,141,clouds,309553.125
2018-May-22,7774,5232,0,175033,98874,7224,0,0,0,0,1611,36475,81615,0,121291,1430,2407,47721,4745,0,35294,42021,0,26574,679970,678342,63.37375,68.93625,291.3252209,1014.261866,69.9198036,2018,May,142,clear,327102.5063
2018-May-23,8343,12425,0,183080,102408,6983,0,0,0,0,113,35450,91475,0,121222,1441,2513,28940,5229,0,47792,34559,0,54860,684017,687592,65.07375,70.91916667,292.3412219,1016.130225,68.71864952,2018,May,143,clear,370836.3225
2018-May-24,7493,14381,0,158901,105685,6966,0,0,0,0,4207,35575,65954,0,121100,1363,2553,27410,5370,0,98430,28017,0,110876,686535,687507,64.03625,69.99458333,292.6241832,1015.181679,70.12061069,2018,May,144,clouds,375870.9125
2018-May-25,7600,14317,0,152857,117666,7258,0,0,0,0,4028,36917,67169,0,121252,1375,2572,26348,5704,0,99493,30072,0,103211,680312,680400,64.71833333,70.28958333,290.8799557,1013.688331,76.71491876,2018,May,145,clouds,400931.7833
2018-May-26,7817,9545,0,138510,106007,5615,0,0,0,0,4473,38706,50331,0,121365,1331,2557,36472,6079,0,50846,35453,0,61079,603210,600763,61.1475,66.90208333,291.526036,1013.43994,76.53003003,2018,May,146,clouds,406697.7646
2018-May-27,7789,9498,0,118868,92168,5195,0,0,0,0,10968,38722,46644,0,110936,1279,2430,29700,6099,0,53290,30321,0,45552,560263,553580,59.75333333,66.51083333,291.4224963,1013.830133,74.31314623,2018,May,147,clouds,405649.5725
2018-May-28,8054,9887,0,151305,124864,6789,0,0,0,0,2052,38712,76153,0,97216,1381,2341,30343,6063,0,60358,37006,0,76441,664060,664395,62.44416667,68.26625,290.5138462,1002.492635,86.85270049,2018,May,148,rain,413898.2738
2018-May-29,8381,10013,0,161131,135804,6993,0,0,0,0,2847,38629,87322,0,97284,1395,2331,26158,6235,0,39112,33869,0,44226,675224,678724,65.39458333,70.76416667,290.9906988,1014.27795,76.32298137,2018,May,149,clouds,441214.5792
2018-May-30,8331,13473,0,171102,131495,7432,0,0,0,0,4008,39564,69024,0,97381,1401,2372,27434,6298,0,59420,29987,0,60693,677893,672991,64.66958333,70.33291667,291.0290787,1013.834646,72.62677165,2018,May,150,clouds,442956.7092
2018-May-31,8143,9251,0,156740,122228,7227,0,0,0,0,2396,38697,69924,0,103438,1505,2438,42866,6244,0,49303,46972,0,51281,666310,668074,62.19208333,68.76958333,291.94109,1017.342812,69.57030016,2018,May,151,clouds,429397.2783
2018-June-01,6966,1503,0,114751,51487,6435,0,0,0,0,6762,29333,53108,0,153726,1266,2412,7070,8280,0,152820,7273,0,153189,612050,614078,45.02333333,68.51333333,292.1811543,1018.501608,72.28938907,2018,June,152,clouds,567290.4
2018-June-02,8688,17740,0,131905,125092,7635,0,0,0,0,13842,25868,75474,0,168600,1577,2274,17483,7701,0,200964,18527,0,200608,827816,820847,53.3125,66.96458333,291.4753627,1017.335704,75.93456615,2018,June,153,clouds,515694.2563
2018-June-03,8318,10000,0,107261,66199,8260,0,0,0,0,18959,37699,87660,0,145773,1238,2454,16336,6978,0,280681,16146,0,278561,770988,770997,49.42916667,60.50208333,291.8099068,1014.82764,78.05745342,2018,June,154,clouds,422183.5375
2018-June-04,5892,0,0,101511,40211,6940,0,0,0,0,25919,43362,120068,0,142518,421,2330,29841,7563,0,215710,35395,0,206416,702075,700909,39.09083333,63.52291667,291.4423338,1013.472674,71.6366322,2018,June,155,clouds,480423.8188
2018-June-05,8546,812,0,102402,37329,5099,0,0,0,0,12251,38603,69229,0,119203,1383,2519,44680,7296,0,76395,46065,0,80019,564537,562456,48.68625,64.75041667,291.3198854,1012.554828,65.17348609,2018,June,156,clouds,472419.04
2018-June-06,8362,10376,0,164931,99963,7429,0,0,0,0,2149,41533,71685,0,101622,1149,2645,25124,5916,0,57612,29687,0,68153,680439,680771,62.3325,67.52291667,290.5390835,1014.052373,73.04255319,2018,June,157,clouds,399465.575
2018-June-07,8794,15796,0,136509,97060,7246,0,0,0,0,158,29699,86093,0,144660,1381,2481,58059,7304,0,62744,57326,0,71011,733174,737717,60.95625,67.71083333,291.8441864,1016.056872,73.23380727,2018,June,158,clouds,494559.9267
2018-June-08,8644,19500,0,211361,135119,6604,0,0,0,0,825,22690,61257,0,158504,1450,2252,45717,7547,0,62989,50628,0,60587,778502,783257,68.96791667,66.87041667,292.239,1013.686567,77.59850746,2018,June,159,clouds,504671.0346
2018-June-09,9476,17269,0,157830,134520,6850,0,0,0,0,713,19334,39442,0,167602,698,2475,43658,7454,0,105052,43106,0,111029,731038,726714,71.38458333,63.85625,292.4774167,1013.075,70.39166667,2018,June,160,clouds,475984.4875
2018-June-10,8959,11310,0,105208,93783,6615,0,0,0,0,7043,14037,23785,0,164872,1384,2447,42922,7875,0,143858,40788,0,138143,618398,619215,66.18333333,61.85291667,292.2133879,1012.176759,70.33551555,2018,June,161,clouds,487091.7188
2018-June-11,8041,10121,0,140073,106196,7037,0,0,0,0,14556,25936,35459,0,142686,1312,2137,17072,6976,0,260202,16575,0,259846,738946,703248,59.60791667,64.58041667,292.5750621,1012.534161,64.70962733,2018,June,162,clouds,450512.9867
2018-June-12,8619,0,0,157712,83011,6615,0,0,0,0,8377,30723,52814,0,142919,1381,2363,23831,6939,0,122035,22992,0,109519,634022,640882,60.75333333,60.84083333,293.4253667,1014.375,62.98333333,2018,June,163,clouds,422174.5425
2018-June-13,7580,0,0,128336,37446,7606,0,0,0,0,2345,42569,81327,0,121248,1264,2556,55767,5306,0,164261,53687,0,168273,692157,693709,53.39416667,59.475,293.7950833,1016.541667,57.2,2018,June,164,clear,315574.35
2018-June-14,8315,0,0,128635,47944,6657,0,0,0,0,4048,42907,82950,0,121148,1259,2594,59542,5803,0,112685,55983,0,112743,694061,695379,57.83791667,63.46083333,293.5664167,1016.058333,59.58333333,2018,June,165,clear,368263.2158
2018-June-15,8742,0,0,136949,41515,7367,0,0,0,0,1306,41126,98659,0,121149,1259,2599,62167,6228,0,94759,62013,0,87009,695510,693108,57.26833333,62.60041667,294.5374277,1015.697749,60.31028939,2018,June,166,clear,389875.395
2018-June-16,8506,0,0,120480,37160,5999,0,0,0,0,2586,38930,82635,0,121133,1249,2482,60787,6935,0,93295,59730,0,91737,619668,627421,52.51375,58.10958333,295.4088333,1016.308333,62.35833333,2018,June,167,clear,402989.9604
2018-June-17,7585,0,0,110583,31645,5305,0,0,0,0,12189,38495,78754,0,120965,1245,2456,60685,6922,0,120560,62014,0,123504,581641,583651,45.44708333,52.1075,295.9100833,1019.858333,56.7,2018,June,168,clear,360688.115
2018-June-18,8252,0,0,117338,38017,6930,0,0,0,0,2708,38220,93041,0,120854,1275,2404,58609,7037,0,166241,55497,0,165541,705060,705646,54.1725,60.97625,296.1636667,1021.091667,55.68333333,2018,June,169,clear,429089.8713
2018-June-19,8548,0,0,122729,49843,6974,0,0,0,0,3469,38281,109255,0,120946,1278,2463,60791,6745,0,124638,58554,0,127195,725591,725931,55.60916667,62.46208333,296.2540032,1020.294212,58.9244373,2018,June,170,clear,421306.7521
2018-June-20,8810,6131,0,155150,70189,7202,0,0,0,0,1011,38170,127336,0,120990,1357,2478,58586,6315,0,70944,55956,0,75561,735485,740135,61.40291667,67.38041667,297.5025833,1018.108333,58.68333333,2018,June,171,clear,425507.3313
2018-June-21,8606,11555,0,146999,64263,7205,0,0,0,0,1232,37407,111292,0,120944,1428,2532,52846,6529,0,96806,54611,0,120480,743241,749542,60.81541667,67.24625,297.5387781,1018.120579,57.21061093,2018,June,172,clear,439050.7663
2018-June-22,8936,11482,0,128794,69150,7392,0,0,0,0,118,35875,91142,0,120789,1392,2543,53210,6600,0,132807,55636,0,132558,743399,749025,59.10125,65.60666667,298.1025833,1017.841667,54.51666667,2018,June,173,clear,433004
2018-June-23,8863,15119,0,119149,50696,6213,0,0,0,0,670,34521,73664,0,120639,1276,2352,54892,7227,0,95634,56857,0,92228,660953,668768,57.42958333,62.26583333,297.5158333,1017.616667,58.15,2018,June,174,clear,449995.1775
2018-June-24,8526,12606,0,124767,63256,5543,0,0,0,0,2529,33943,71014,0,120387,1265,2166,50828,7584,0,56765,56619,0,64432,621624,622595,59.27916667,64.3475,297.7061667,1016.391667,55.5,2018,June,175,clear,488011.44
2018-June-25,8866,70,0,178900,101510,7079,0,0,0,0,202,34170,105040,0,120519,1272,2167,47894,7127,0,50804,51449,0,56619,736794,747195,61.66791667,67.98208333,297.6185,1016.383333,58.98333333,2018,June,176,clear,484508.3079
2018-June-26,9111,9349,0,194258,88348,7584,0,0,0,0,1409,33343,97646,0,134952,1382,2312,52750,7180,0,43188,54749,0,44915,769630,761464,62.65208333,69.24333333,297.585,1017.158333,61.5,2018,June,177,clear,497167.1333
2018-June-27,9260,14625,0,179966,86943,7158,0,0,0,0,5,32992,92894,0,142018,1386,2311,53815,7301,0,43821,54903,0,46510,759688,758305,62.47541667,68.72458333,297.2358199,1016.446945,61.38745981,2018,June,178,clear,501758.1829
2018-June-28,8693,15569,0,182624,89862,7011,0,0,0,0,1097,32660,86681,0,142732,1434,2475,36190,7331,0,69139,46183,0,64988,752331,748525,61.80125,68.32916667,296.2962954,1012.078989,68.46445498,2018,June,179,clear,500921.1208
2018-June-29,8637,15658,0,153539,92366,7280,0,0,0,0,190,32742,90944,0,143956,1499,2605,51440,7288,0,72356,55479,0,70992,736624,734844,61.86958333,68.23041667,296.7971222,1010.033762,68.38906752,2018,June,180,clouds,497263.2767
2018-June-30,8085,13888,0,121549,73520,5817,0,0,0,0,4255,32486,67771,0,144229,1306,2492,33144,7540,0,97436,41397,0,99999,650582,659932,56.00875,64.03375,296.4555931,1009.334835,65.39489489,2018,June,181,clouds,482814.475
2018-July-01,6759,12861,0,127844,72146,5913,0,0,0,0,15088,29403,56106,0,147973,1223,2240,7639,7751,0,125362,7965,0,127052,638300,649194,46.20083333,61.35833333,296.4091469,1010.966825,68.25118483,2018,July,182,clouds,475588.4417
2018-July-02,9104,18333,0,145794,131378,7760,0,0,0,0,5427,25177,90369,0,168624,1501,2242,23789,6956,0,172294,25550,0,175263,825776,828990,55.7275,67.62333333,296.9079167,1013.941667,62.81666667,2018,July,183,clouds,470387.9067
2018-July-03,8680,11449,0,119778,81314,7882,0,0,0,0,13971,37801,106580,0,144446,1259,2442,29075,6922,0,154264,37545,0,175756,775463,763547,51.215,67.69708333,297.23425,1015.875,61.89166667,2018,July,184,clear,468599.2108
2018-July-04,6527,0,0,109695,24244,4850,0,0,0,0,14968,44684,118984,0,142314,274,2379,12635,7907,0,122665,17551,0,135619,630413,636014,42.76833333,67.13291667,296.6061137,1015.706161,61.05371248,2018,July,185,clear,530819.9721
2018-July-05,8779,859,0,135722,60472,6865,0,0,0,0,2147,40786,129337,0,119650,1421,2482,45674,7227,0,35510,46177,0,46961,666765,670291,56.88541667,66.31666667,296.578,1019.066667,56.85833333,2018,July,186,clear,479270.55
2018-July-06,8400,10534,0,158730,94621,7145,0,0,0,0,4976,40141,71278,0,119915,1153,2613,35830,6124,0,60030,35299,0,70878,679905,677912,62.64375,67.26916667,297.3696667,1019.866667,59.08333333,2018,July,187,clouds,411956.3767
2018-July-07,8780,15350,0,125179,79034,6362,0,0,0,0,1711,27615,47416,0,145755,1347,2402,54926,7538,0,83940,56417,0,77856,671144,670739,60.63708333,65.12958333,298.36,1018.558333,58.60833333,2018,July,188,clear,490946.7992
2018-July-08,8365,15502,0,189216,125725,7848,0,0,0,0,1375,21854,45802,0,166652,1583,2270,43805,7654,0,108842,49098,0,103852,778304,781114,64.4375,63.10708333,299.2195,1018.575,56.03333333,2018,July,189,clear,483021.6158
2018-July-09,9512,16864,0,155844,116671,7581,0,0,0,0,5455,19224,37135,0,167406,1355,2583,40191,7690,0,113176,42563,0,122881,712640,712060,67.40833333,66.98041667,299.7347167,1018.008333,54.44166667,2018,July,190,clear,515079.4042
2018-July-10,9121,742,0,97397,72190,5754,0,0,0,0,47854,14118,18584,0,164133,1336,2379,43461,7706,0,202676,43094,0,181648,570876,574567,55.60458333,66.5075,298.7954167,1016.908333,60.95,2018,July,191,clear,512506.795
2018-July-11,7593,10305,0,175907,101860,6880,0,0,0,0,12404,28456,37690,0,132524,1244,2188,12197,7185,0,179870,13200,0,177438,734960,700108,61.52166667,67.30958333,297.6606667,1014.816667,66.125,2018,July,192,clouds,483619.3563
2018-July-12,8489,1262,0,122257,90569,6771,0,0,0,0,13435,28659,42017,0,144441,1351,2227,22396,7081,0,162700,23285,0,147342,689519,678974,61.36833333,69.60666667,297.3046809,1015.337152,62.80523732,2018,July,193,clouds,492884.8067
2018-July-13,8620,15776,0,146454,113563,7111,0,0,0,0,89,27363,69117,0,143266,1493,2414,52920,7558,0,95655,54722,0,95100,754748,755051,63.47791667,69.365,297.419239,1016.556465,62.28968903,2018,July,194,clouds,524260.67
2018-July-14,9172,15622,0,124080,109447,6008,0,0,0,0,328,26579,56017,0,143530,1349,2246,58034,7231,0,53961,55697,0,59712,676064,669677,62.12458333,66.66583333,298.0756083,1016.391667,59.39166667,2018,July,195,clear,482060.6408
2018-July-15,8741,15212,0,111247,85099,5026,0,0,0,0,5685,26235,38491,0,143589,1354,2219,51026,6982,0,88174,54810,0,94543,617285,613109,58.82166667,63.97708333,297.3448118,1015.981997,60.90507365,2018,July,196,clear,446687.9958
2018-July-16,8166,14880,0,125168,97003,6677,0,0,0,0,5629,26694,50968,0,144067,1478,2091,57261,7071,0,146771,57522,0,138064,734377,730794,60.78791667,67.45125,297.6055974,1016.468085,56.42880524,2018,July,197,clouds,476947.7888
2018-July-17,7920,15186,0,126352,113307,7078,0,0,0,0,0,27237,80396,0,144037,1391,2172,60558,6737,0,84839,59546,0,92295,749639,756990,62.79541667,68.63166667,298.24475,1016.883333,55.75833333,2018,July,198,clear,462371.5383
2018-July-18,8430,15708,0,126061,112100,6589,0,0,0,0,1217,26518,99793,0,143949,1380,2109,58823,6784,0,88045,59204,0,96120,757014,766932,63.62416667,69.38291667,298.70825,1015.033333,54.975,2018,July,199,clear,470693.7067
2018-July-19,8941,15715,0,137621,112924,6514,0,0,0,0,1155,26191,82279,0,143908,1496,2236,60836,7017,0,80898,58926,0,84967,760634,768147,64.0175,69.92208333,298.1400833,1015.433333,58.51666667,2018,July,200,clear,490643.2588
2018-July-20,9316,15055,0,121201,104897,7408,0,0,0,0,6259,26938,64887,0,144293,1448,2417,56657,7642,0,123958,56903,0,122284,753710,753479,61.88166667,68.10208333,297.2839167,1014.6,60.55,2018,July,201,clear,520436.1208
2018-July-21,9411,9735,0,122054,77230,5699,0,0,0,0,2435,26727,56009,0,147137,1337,2370,58732,8026,0,63111,56731,0,67452,662994,656873,61.81125,66.61833333,296.9210583,1014.3,62.03333333,2018,July,202,clouds,534678.7433
2018-July-22,9224,9830,0,113504,69410,5589,0,0,0,0,12191,25850,48091,0,153170,1330,2216,57197,7804,0,70350,56514,0,68709,607520,601384,59.385,64.56291667,296.8730833,1015.066667,63.325,2018,July,203,clouds,503849.0017
2018-July-23,9377,10518,0,142558,116306,6904,0,0,0,0,721,26161,88252,0,159441,1502,2160,60250,7744,0,56776,59791,0,64070,738131,743291,63.41833333,69.20666667,298.1543833,1015.358333,61.84166667,2018,July,204,clear,535936.4267
2018-July-24,9416,15462,0,164546,127696,7259,0,0,0,0,1708,25686,87169,0,155568,1521,2162,60290,7499,0,53653,59918,0,59173,767103,764405,64.78583333,70.62208333,298.5295745,1014.091653,63.04582651,2018,July,205,clear,529595.0029
2018-July-25,9355,15700,0,157208,123567,7074,0,0,0,0,1453,25497,79384,0,143666,1506,2259,62055,7286,0,52314,59776,0,62803,757950,753496,64.92083333,70.73416667,298.4608,1014.666667,58.94166667,2018,July,206,clear,515369.1383
2018-July-26,9444,15758,0,178160,123228,7508,0,0,0,0,1284,25232,75894,0,143643,1507,2412,58296,7330,0,48570,59601,0,54493,767027,764418,66.01041667,72.10958333,298.6513333,1013.508333,58.76666667,2018,July,207,clear,528563.2458
2018-July-27,9436,15727,0,176627,101990,7545,0,0,0,0,1678,25095,76381,0,140522,1503,2507,61269,7339,0,75048,60513,0,74261,761016,760017,64.49,70.5425,298.796653,1012.649755,57.8101473,2018,July,208,clear,517711.4075
2018-July-28,9694,15815,0,140117,66345,6604,0,0,0,0,808,22540,69010,0,133215,1342,2499,62973,7243,0,65151,61728,0,69295,669872,676631,63.72083333,68.72416667,298.2969167,1013.716667,59.38333333,2018,July,209,clear,497769.1392
2018-July-29,9492,10384,0,115415,62696,6183,0,0,0,0,8267,22091,41080,0,140505,1261,2175,62270,7057,0,104934,60744,0,103935,625205,620455,59.13791667,64.63708333,298.2725833,1014.95,61.55,2018,July,210,clear,456143.8971
2018-July-30,9326,10579,0,179590,101885,7439,0,0,0,0,1383,22573,55463,0,152943,1132,2369,62050,7574,0,73757,60924,0,73760,742394,742119,64.70833333,71.82583333,298.7785,1016.016667,59.00833333,2018,July,211,clear,544008.8617
2018-July-31,9242,11166,0,186565,118653,7442,0,0,0,0,1658,23333,52558,0,163998,1198,2371,60569,7706,0,57958,58815,0,60709,747757,752587,65.14083333,72.05708333,299.0828617,1016.250804,60.21221865,2018,July,212,clear,555271.8842
2018-August-01,7066,20676,0,214937,145422,7630,0,0,0,0,2697,29528,78358,0,147969,1237,1982,16893,8176,0,45253,15497,0,45522,789988,790067,64.8775,68.6425,300.4259902,1016.507365,54.60392799,2018,August,213,clear,561221.08
2018-August-02,9363,16526,0,195034,145641,7719,0,0,0,0,4540,25176,88963,0,168595,1509,2332,32592,7405,0,116229,31456,0,116766,831888,836139,61.36333333,71.07083333,302.1604917,1016.783333,47.70833333,2018,August,214,clear,526279.5208
2018-August-03,7713,0,0,109774,59293,7755,0,0,0,0,10162,37325,101966,0,145481,1285,2507,12692,7340,0,181966,13589,0,189739,757541,752571,48.07125,73.99208333,302.7383306,1017.040917,49.04909984,2018,August,215,clear,543101.8917
2018-August-04,5975,0,0,97288,33162,4930,0,0,0,0,52844,45072,104600,0,138183,394,2218,24947,7600,0,151754,24503,0,162347,599227,593979,35.03083333,70.50333333,302.4173417,1017.175,48.31666667,2018,August,216,clear,535825.3333
